"_messagetimems","_messagetime","_raw","cluster","_collector","container","deployment","environment","host","log_level","logtype","namespace","node","pod","provider","region","service","_size","_source","_sourcecategory","_sourcehost","_sourcename","tier"
"1667250440261","10/31/2022 14:07:20.261 -0700","{""timestamp"":1667250440261,""log"":{""instant"":{""epochSecond"":1667250440,""nanoOfSecond"":261761000},""thread"":""DevicesQuartzScheduler_Worker-2"",""level"":""INFO"",""loggerName"":""com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob"",""message"":""Processing queue started"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""7b1e51ec0d165cee"",""NewRelic:trace.id"":""07913df56e11cde1274486691ff8c7d5""},""threadId"":368,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:20.261858039Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","553","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","44.232.204.179","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250440261","10/31/2022 14:07:20.261 -0700","{""timestamp"":1667250440261,""log"":{""instant"":{""epochSecond"":1667250440,""nanoOfSecond"":261531000},""thread"":""DevicesQuartzScheduler_Worker-2"",""level"":""INFO"",""loggerName"":""org.quartz.plugins.history.LoggingJobHistoryPlugin"",""message"":""Job ProcessDeploymentQueueJobGroup.ProcessDeploymentQueueJob fired (by trigger ProcessDeploymentQueueJobGroup.ProcessDeploymentQueueJob) at:  21:07:20 10/31/2022"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.slf4j.Log4jLogger"",""contextMap"":{},""threadId"":368,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:20.261722735Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","574","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","44.232.204.179","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250439719","10/31/2022 14:07:19.719 -0700","{""timestamp"":1667250439719,""log"":""I1031 21:07:19.719347    71 statistician.cc:121] Statistics of formatting_time_micros: mean = 0.5, stdev = 0.5, min = 0, max = 1, samples = 6"",""stream"":""stderr"",""time"":""2022-10-31T21:07:19.719487744Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-spcompiler","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","235","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-spcompiler","infrequent"
"1667250439395","10/31/2022 14:07:19.395 -0700","{""timestamp"":1667250439395,""log"":{""ClientAddr"":""10.19.46.14:51446"",""ClientHost"":""10.19.46.14"",""ClientPort"":""51446"",""ClientUsername"":""-"",""DownstreamContentSize"":5109,""DownstreamStatus"":200,""Duration"":975902,""OriginContentSize"":5109,""OriginDuration"":934919,""OriginStatus"":200,""Overhead"":40983,""RequestAddr"":""10.19.34.244:80"",""RequestContentSize"":0,""RequestCount"":7478,""RequestHost"":""10.19.34.244"",""RequestMethod"":""GET"",""RequestPath"":""/index.html?readiness"",""RequestPort"":""80"",""RequestProtocol"":""HTTP/1.1"",""RequestScheme"":""http"",""RetryAttempts"":0,""RouterName"":""static@file"",""ServiceAddr"":""127.0.0.1:4567"",""ServiceName"":""static@file"",""ServiceURL"":{""Scheme"":""http"",""Opaque"":"""",""User"":null,""Host"":""127.0.0.1:4567"",""Path"":"""",""RawPath"":"""",""OmitHost"":false,""ForceQuery"":false,""RawQuery"":"""",""Fragment"":"""",""RawFragment"":""""},""StartLocal"":""2022-10-31T21:07:19.394723907Z"",""StartUTC"":""2022-10-31T21:07:19.394723907Z"",""entryPointName"":""web"",""level"":""info"",""msg"":"""",""time"":""2022-10-31T21:07:19Z""},""stream"":""stdout"",""time"":""2022-10-31T21:07:19.395877083Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-traefikv2","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","info","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","1039","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","44.232.204.179","default_lilywei-kernel-5b4df4c899-zr55r_kernel-traefikv2","infrequent"
"1667250439380","10/31/2022 14:07:19.380 -0700","{""timestamp"":1667250439380,""log"":{""ClientAddr"":""10.19.70.63:57750"",""ClientHost"":""10.19.70.63"",""ClientPort"":""57750"",""ClientUsername"":""-"",""DownstreamContentSize"":5109,""DownstreamStatus"":200,""Duration"":944229,""OriginContentSize"":5109,""OriginDuration"":892085,""OriginStatus"":200,""Overhead"":52144,""RequestAddr"":""10.19.82.26:80"",""RequestContentSize"":0,""RequestCount"":7476,""RequestHost"":""10.19.82.26"",""RequestMethod"":""GET"",""RequestPath"":""/index.html?readiness"",""RequestPort"":""80"",""RequestProtocol"":""HTTP/1.1"",""RequestScheme"":""http"",""RetryAttempts"":0,""RouterName"":""static@file"",""ServiceAddr"":""127.0.0.1:4567"",""ServiceName"":""static@file"",""ServiceURL"":{""Scheme"":""http"",""Opaque"":"""",""User"":null,""Host"":""127.0.0.1:4567"",""Path"":"""",""RawPath"":"""",""OmitHost"":false,""ForceQuery"":false,""RawQuery"":"""",""Fragment"":"""",""RawFragment"":""""},""StartLocal"":""2022-10-31T21:07:19.37884489Z"",""StartUTC"":""2022-10-31T21:07:19.37884489Z"",""entryPointName"":""web"",""level"":""info"",""msg"":"""",""time"":""2022-10-31T21:07:19Z""},""stream"":""stdout"",""time"":""2022-10-31T21:07:19.379982181Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-traefikv2","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","info","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","1035","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","44.232.204.179","default_lilywei-kernel-5b4df4c899-2429k_kernel-traefikv2","infrequent"
"1667250438875","10/31/2022 14:07:18.875 -0700","{""timestamp"":1667250438875,""log"":{""ClientAddr"":""10.19.201.235:47028"",""ClientHost"":""50.225.245.66"",""ClientPort"":""47028"",""ClientUsername"":""-"",""DownstreamContentSize"":23,""DownstreamStatus"":200,""Duration"":186533628,""OriginContentSize"":23,""OriginDuration"":186472333,""OriginStatus"":200,""Overhead"":61295,""RequestAddr"":""lilywei.aaedev.supremomono.com"",""RequestContentSize"":26,""RequestCount"":7475,""RequestHost"":""lilywei.aaedev.supremomono.com"",""RequestMethod"":""POST"",""RequestPath"":""/v2/userdevices"",""RequestPort"":""-"",""RequestProtocol"":""HTTP/1.1"",""RequestScheme"":""http"",""RetryAttempts"":0,""RouterName"":""app@file"",""ServiceAddr"":""127.0.0.1:4567"",""ServiceName"":""app@file"",""ServiceURL"":{""Scheme"":""http"",""Opaque"":"""",""User"":null,""Host"":""127.0.0.1:4567"",""Path"":"""",""RawPath"":"""",""OmitHost"":false,""ForceQuery"":false,""RawQuery"":"""",""Fragment"":"""",""RawFragment"":""""},""StartLocal"":""2022-10-31T21:07:18.6892017Z"",""StartUTC"":""2022-10-31T21:07:18.6892017Z"",""entryPointName"":""web"",""level"":""info"",""msg"":"""",""request_X-Authorization"":""REDACTED"",""time"":""2022-10-31T21:07:18Z""},""stream"":""stdout"",""time"":""2022-10-31T21:07:18.875904679Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-traefikv2","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","info","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","1100","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","44.235.187.138","default_lilywei-kernel-5b4df4c899-2429k_kernel-traefikv2","infrequent"
"1667250438865","10/31/2022 14:07:18.865 -0700","{""timestamp"":1667250438865,""log"":{""instant"":{""epochSecond"":1667250438,""nanoOfSecond"":865255000},""thread"":""cr-jetty-3243"",""level"":""WARN"",""loggerName"":""com.automationanywhere.license.service.impl.LicenseStrategyProviderHelper"",""message"":""Exception thrown while fetching from configuration Configuration not found"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""0c71ff55a93f4417"",""NewRelic:trace.id"":""2f6879ebe4c13e800fd410e87afb4645""},""threadId"":3243,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:18.865421063Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","WARN","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","592","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250438749","10/31/2022 14:07:18.749 -0700","{""timestamp"":1667250438749,""log"":{""ClientAddr"":""10.19.201.235:52160"",""ClientHost"":""50.225.245.66"",""ClientPort"":""52160"",""ClientUsername"":""-"",""DownstreamContentSize"":23,""DownstreamStatus"":200,""Duration"":195321892,""OriginContentSize"":23,""OriginDuration"":195272967,""OriginStatus"":200,""Overhead"":48925,""RequestAddr"":""lilywei.aaedev.supremomono.com"",""RequestContentSize"":26,""RequestCount"":7477,""RequestHost"":""lilywei.aaedev.supremomono.com"",""RequestMethod"":""POST"",""RequestPath"":""/v2/userdevices"",""RequestPort"":""-"",""RequestProtocol"":""HTTP/1.1"",""RequestScheme"":""http"",""RetryAttempts"":0,""RouterName"":""app@file"",""ServiceAddr"":""127.0.0.1:4567"",""ServiceName"":""app@file"",""ServiceURL"":{""Scheme"":""http"",""Opaque"":"""",""User"":null,""Host"":""127.0.0.1:4567"",""Path"":"""",""RawPath"":"""",""OmitHost"":false,""ForceQuery"":false,""RawQuery"":"""",""Fragment"":"""",""RawFragment"":""""},""StartLocal"":""2022-10-31T21:07:18.554355355Z"",""StartUTC"":""2022-10-31T21:07:18.554355355Z"",""entryPointName"":""web"",""level"":""info"",""msg"":"""",""request_X-Authorization"":""REDACTED"",""time"":""2022-10-31T21:07:18Z""},""stream"":""stdout"",""time"":""2022-10-31T21:07:18.749857188Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-traefikv2","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","info","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","1104","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-traefikv2","infrequent"
"1667250438740","10/31/2022 14:07:18.740 -0700","{""timestamp"":1667250438740,""log"":{""instant"":{""epochSecond"":1667250438,""nanoOfSecond"":740190000},""thread"":""cr-jetty-4794"",""level"":""WARN"",""loggerName"":""com.automationanywhere.license.service.impl.LicenseStrategyProviderHelper"",""message"":""Exception thrown while fetching from configuration Configuration not found"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""f4fd1ce8038f7f69"",""NewRelic:trace.id"":""cb0cb1afbacc72eeefdce467b5b0ddd7""},""threadId"":4794,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:18.740396309Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-46-14.us-west-2.compute.internal","WARN","Other","default","ip-10-19-46-14.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-zr55r","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","592","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-zr55r_kernel-kernel","infrequent"
"1667250438264","10/31/2022 14:07:18.264 -0700","{""timestamp"":1667250438264,""log"":{""instant"":{""epochSecond"":1667250438,""nanoOfSecond"":264351000},""thread"":""DevicesQuartzScheduler_Worker-1"",""level"":""INFO"",""loggerName"":""org.quartz.plugins.history.LoggingJobHistoryPlugin"",""message"":""Job ProcessDeploymentQueueJobGroup.ProcessDeploymentQueueJob execution complete at  21:07:18 10/31/2022 and reports: Job Succeeded"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.slf4j.Log4jLogger"",""contextMap"":{},""threadId"":367,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:18.264461301Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","543","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250438264","10/31/2022 14:07:18.264 -0700","{""timestamp"":1667250438264,""log"":{""instant"":{""epochSecond"":1667250438,""nanoOfSecond"":264116000},""thread"":""DevicesQuartzScheduler_Worker-1"",""level"":""INFO"",""loggerName"":""com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob"",""message"":""ProcessDeploymentQueueJob took (5) ms to execute job"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""dce0fe00db8e03d0"",""NewRelic:trace.id"":""64b44797ae7742a36d492e21bfe5b21b""},""threadId"":367,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:18.264180011Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","581","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250438264","10/31/2022 14:07:18.264 -0700","{""timestamp"":1667250438264,""log"":{""instant"":{""epochSecond"":1667250438,""nanoOfSecond"":264042000},""thread"":""DevicesQuartzScheduler_Worker-1"",""level"":""INFO"",""loggerName"":""com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob"",""message"":""Queue empty nothing to process"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""dce0fe00db8e03d0"",""NewRelic:trace.id"":""64b44797ae7742a36d492e21bfe5b21b""},""threadId"":367,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:18.264161028Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","559","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250438259","10/31/2022 14:07:18.259 -0700","{""timestamp"":1667250438259,""log"":{""instant"":{""epochSecond"":1667250438,""nanoOfSecond"":258937000},""thread"":""DevicesQuartzScheduler_Worker-1"",""level"":""INFO"",""loggerName"":""com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob"",""message"":""Processing queue started"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""dce0fe00db8e03d0"",""NewRelic:trace.id"":""64b44797ae7742a36d492e21bfe5b21b""},""threadId"":367,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:18.259034881Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","553","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250438258","10/31/2022 14:07:18.258 -0700","{""timestamp"":1667250438258,""log"":{""instant"":{""epochSecond"":1667250438,""nanoOfSecond"":258717000},""thread"":""DevicesQuartzScheduler_Worker-1"",""level"":""INFO"",""loggerName"":""org.quartz.plugins.history.LoggingJobHistoryPlugin"",""message"":""Job ProcessDeploymentQueueJobGroup.ProcessDeploymentQueueJob fired (by trigger ProcessDeploymentQueueJobGroup.ProcessDeploymentQueueJob) at:  21:07:18 10/31/2022"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.slf4j.Log4jLogger"",""contextMap"":{},""threadId"":367,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:07:18.258906626Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","574","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250436278","10/31/2022 14:07:16.278 -0700","{""timestamp"":1667250436278,""log"":""I1031 21:07:16.278228    57 statistician.cc:121] Statistics of breakpoints_update_time_micros: mean = 4, stdev = 0, min = 4, max = 4, samples = 3"",""stream"":""stderr"",""time"":""2022-10-31T21:07:16.278335426Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-spcompiler","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","239","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","44.235.187.138","default_lilywei-kernel-5b4df4c899-2429k_kernel-spcompiler","infrequent"
